freq,frequenc,isced11,age,sex,unit,geo,TIME_PERIOD,values
A,GE1,ED3_4,Y16-29,M,PC,DE,2006,94.4
A,GE1,ED3_4,Y16-29,M,PC,DE,2015,92.8
A,GE1,ED3_4,Y16-29,M,PC,DE,2022,NA
A,GE1,ED3_4,Y16-29,M,PC,DK,2006,95.1
A,GE1,ED3_4,Y16-29,M,PC,DK,2015,97.7
A,GE1,ED3_4,Y16-29,M,PC,DK,2022,90.4
A,GE1,ED3_4,Y16-29,M,PC,EE,2006,89.3
A,GE1,ED3_4,Y16-29,M,PC,EE,2015,93.1
A,GE1,ED3_4,Y16-29,M,PC,EE,2022,83.1
A,GE1,ED3_4,Y16-29,M,PC,EL,2006,89.3
A,GE1,ED3_4,Y16-29,M,PC,EL,2015,82.1
A,GE1,ED3_4,Y16-29,M,PC,EL,2022,70.9
A,GE1,ED3_4,Y16-29,M,PC,ES,2006,94
A,GE1,ED3_4,Y16-29,M,PC,ES,2015,90.9
A,GE1,ED3_4,Y16-29,M,PC,ES,2022,87.6
A,GE1,ED3_4,Y16-29,M,PC,EU27_2020,2015,87.9
A,GE1,ED3_4,Y16-29,M,PC,FI,2006,95
A,GE1,ED3_4,Y16-29,M,PC,FI,2015,94.7
A,GE1,ED3_4,Y16-29,M,PC,FI,2022,80.7
A,GE1,ED3_4,Y16-29,M,PC,FR,2006,92.1
A,GE1,ED3_4,Y16-29,M,PC,FR,2015,95.3
A,GE1,ED3_4,Y16-29,M,PC,FR,2022,78.9
A,GE1,ED3_4,Y16-29,M,PC,HR,2015,79.6
A,GE1,ED3_4,Y16-29,M,PC,HR,2022,73.5
A,GE1,ED3_4,Y16-29,M,PC,HU,2006,81.3
A,GE1,ED3_4,Y16-29,M,PC,HU,2015,83.6
A,GE1,ED3_4,Y16-29,M,PC,HU,2022,71.7
A,GE1,ED3_4,Y16-29,M,PC,IE,2006,91.7
A,GE1,ED3_4,Y16-29,M,PC,IE,2015,88.8
A,GE1,ED3_4,Y16-29,M,PC,IE,2022,86.6
A,GE1,ED3_4,Y16-29,M,PC,IS,2006,97.7
A,GE1,ED3_4,Y16-29,M,PC,IS,2015,96.6
A,GE1,ED3_4,Y16-29,M,PC,IT,2006,91
A,GE1,ED3_4,Y16-29,M,PC,IT,2015,79.5
A,GE1,ED3_4,Y16-29,M,PC,IT,2022,68.9
A,GE1,ED3_4,Y16-29,M,PC,LT,2006,82.1
A,GE1,ED3_4,Y16-29,M,PC,LT,2015,91.5
A,GE1,ED3_4,Y16-29,M,PC,LT,2022,68.6
A,GE1,ED3_4,Y16-29,M,PC,LU,2006,94.6
A,GE1,ED3_4,Y16-29,M,PC,LU,2015,95.7
A,GE1,ED3_4,Y16-29,M,PC,LU,2022,91.2
A,GE1,ED3_4,Y16-29,M,PC,LV,2006,83.5
A,GE1,ED3_4,Y16-29,M,PC,LV,2015,88.2
A,GE1,ED3_4,Y16-29,M,PC,LV,2022,65.8
A,GE1,ED3_4,Y16-29,M,PC,ME,2015,76.1
A,GE1,ED3_4,Y16-29,M,PC,ME,2022,55.4
A,GE1,ED3_4,Y16-29,M,PC,MK,2015,67.9
A,GE1,ED3_4,Y16-29,M,PC,MT,2006,85
A,GE1,ED3_4,Y16-29,M,PC,MT,2015,84.3
A,GE1,ED3_4,Y16-29,M,PC,MT,2022,65.8
A,GE1,ED3_4,Y16-29,M,PC,NL,2006,93.6
A,GE1,ED3_4,Y16-29,M,PC,NL,2015,97.7
A,GE1,ED3_4,Y16-29,M,PC,NL,2022,95.1
A,GE1,ED3_4,Y16-29,M,PC,NO,2006,93.6
A,GE1,ED3_4,Y16-29,M,PC,NO,2015,97.2
A,GE1,ED3_4,Y16-29,M,PC,NO,2022,88.3
A,GE1,ED3_4,Y16-29,M,PC,PL,2006,80.8
A,GE1,ED3_4,Y16-29,M,PC,PL,2015,83.6
A,GE1,ED3_4,Y16-29,M,PC,PL,2022,72.2
A,GE1,ED3_4,Y16-29,M,PC,PT,2006,97
A,GE1,ED3_4,Y16-29,M,PC,PT,2015,94
A,GE1,ED3_4,Y16-29,M,PC,PT,2022,85.7
A,GE1,ED3_4,Y16-29,M,PC,RO,2015,57.5
A,GE1,ED3_4,Y16-29,M,PC,RO,2022,50.5
A,GE1,ED3_4,Y16-29,M,PC,RS,2015,74
A,GE1,ED3_4,Y16-29,M,PC,RS,2022,71.6
A,GE1,ED3_4,Y16-29,M,PC,SE,2006,96.1
A,GE1,ED3_4,Y16-29,M,PC,SE,2015,97.6
A,GE1,ED3_4,Y16-29,M,PC,SE,2022,82
A,GE1,ED3_4,Y16-29,M,PC,SI,2006,85.8
A,GE1,ED3_4,Y16-29,M,PC,SI,2015,88.2
A,GE1,ED3_4,Y16-29,M,PC,SI,2022,75
A,GE1,ED3_4,Y16-29,M,PC,SK,2006,90.5
A,GE1,ED3_4,Y16-29,M,PC,SK,2015,89.2
A,GE1,ED3_4,Y16-29,M,PC,SK,2022,67.3
A,GE1,ED3_4,Y16-29,M,PC,TR,2022,46.7
A,GE1,ED3_4,Y16-29,M,PC,UK,2006,91.3
A,GE1,ED3_4,Y16-29,M,PC,UK,2015,90.6
A,GE1,ED3_4,Y16-29,T,PC,AL,2022,49.4
A,GE1,ED3_4,Y16-29,T,PC,AT,2006,91.6
A,GE1,ED3_4,Y16-29,T,PC,AT,2015,90.9
A,GE1,ED3_4,Y16-29,T,PC,AT,2022,79.7
A,GE1,ED3_4,Y16-29,T,PC,BE,2006,92.4
A,GE1,ED3_4,Y16-29,T,PC,BE,2015,88.1
A,GE1,ED3_4,Y16-29,T,PC,BE,2022,77
A,GE1,ED3_4,Y16-29,T,PC,BG,2006,59.6
A,GE1,ED3_4,Y16-29,T,PC,BG,2015,63
A,GE1,ED3_4,Y16-29,T,PC,BG,2022,45.4
A,GE1,ED3_4,Y16-29,T,PC,CH,2015,95.2
A,GE1,ED3_4,Y16-29,T,PC,CH,2022,89.8
A,GE1,ED3_4,Y16-29,T,PC,CY,2006,87.7
A,GE1,ED3_4,Y16-29,T,PC,CY,2015,75
A,GE1,ED3_4,Y16-29,T,PC,CY,2022,61.5
A,GE1,ED3_4,Y16-29,T,PC,CZ,2006,86.2
A,GE1,ED3_4,Y16-29,T,PC,CZ,2015,91.4
A,GE1,ED3_4,Y16-29,T,PC,CZ,2022,78
A,GE1,ED3_4,Y16-29,T,PC,DE,2006,94.2
A,GE1,ED3_4,Y16-29,T,PC,DE,2015,93
A,GE1,ED3_4,Y16-29,T,PC,DE,2022,NA
A,GE1,ED3_4,Y16-29,T,PC,DK,2006,96.4
A,GE1,ED3_4,Y16-29,T,PC,DK,2015,97.5
A,GE1,ED3_4,Y16-29,T,PC,DK,2022,91.3
A,GE1,ED3_4,Y16-29,T,PC,EE,2006,89.3
A,GE1,ED3_4,Y16-29,T,PC,EE,2015,95.2
A,GE1,ED3_4,Y16-29,T,PC,EE,2022,84.9
A,GE1,ED3_4,Y16-29,T,PC,EL,2006,85.9
A,GE1,ED3_4,Y16-29,T,PC,EL,2015,80.3
A,GE1,ED3_4,Y16-29,T,PC,EL,2022,70
A,GE1,ED3_4,Y16-29,T,PC,ES,2006,93.1
A,GE1,ED3_4,Y16-29,T,PC,ES,2015,90.6
A,GE1,ED3_4,Y16-29,T,PC,ES,2022,86.9
A,GE1,ED3_4,Y16-29,T,PC,EU27_2020,2015,86.9
A,GE1,ED3_4,Y16-29,T,PC,FI,2006,93.7
A,GE1,ED3_4,Y16-29,T,PC,FI,2015,94.9
A,GE1,ED3_4,Y16-29,T,PC,FI,2022,83.8
A,GE1,ED3_4,Y16-29,T,PC,FR,2006,90.7
A,GE1,ED3_4,Y16-29,T,PC,FR,2015,94.4
A,GE1,ED3_4,Y16-29,T,PC,FR,2022,78.6
A,GE1,ED3_4,Y16-29,T,PC,HR,2015,75.6
A,GE1,ED3_4,Y16-29,T,PC,HR,2022,73.5
A,GE1,ED3_4,Y16-29,T,PC,HU,2006,78.5
A,GE1,ED3_4,Y16-29,T,PC,HU,2015,80.2
A,GE1,ED3_4,Y16-29,T,PC,HU,2022,67.9
A,GE1,ED3_4,Y16-29,T,PC,IE,2006,90.6
A,GE1,ED3_4,Y16-29,T,PC,IE,2015,87.8
A,GE1,ED3_4,Y16-29,T,PC,IE,2022,85.4
A,GE1,ED3_4,Y16-29,T,PC,IS,2006,98.5
A,GE1,ED3_4,Y16-29,T,PC,IS,2015,97.8
A,GE1,ED3_4,Y16-29,T,PC,IT,2006,88.6
A,GE1,ED3_4,Y16-29,T,PC,IT,2015,80
A,GE1,ED3_4,Y16-29,T,PC,IT,2022,69.6
A,GE1,ED3_4,Y16-29,T,PC,LT,2006,81.5
A,GE1,ED3_4,Y16-29,T,PC,LT,2015,87.7
A,GE1,ED3_4,Y16-29,T,PC,LT,2022,71.9
A,GE1,ED3_4,Y16-29,T,PC,LU,2006,91.6
A,GE1,ED3_4,Y16-29,T,PC,LU,2015,94.3
A,GE1,ED3_4,Y16-29,T,PC,LU,2022,93.2
A,GE1,ED3_4,Y16-29,T,PC,LV,2006,84
A,GE1,ED3_4,Y16-29,T,PC,LV,2015,87.9
A,GE1,ED3_4,Y16-29,T,PC,LV,2022,60.2
A,GE1,ED3_4,Y16-29,T,PC,ME,2015,68.8
A,GE1,ED3_4,Y16-29,T,PC,ME,2022,53.3
A,GE1,ED3_4,Y16-29,T,PC,MK,2015,59.9
A,GE1,ED3_4,Y16-29,T,PC,MT,2006,84.4
A,GE1,ED3_4,Y16-29,T,PC,MT,2015,81.7
A,GE1,ED3_4,Y16-29,T,PC,MT,2022,67.7
A,GE1,ED3_4,Y16-29,T,PC,NL,2006,92.6
A,GE1,ED3_4,Y16-29,T,PC,NL,2015,96.5
A,GE1,ED3_4,Y16-29,T,PC,NL,2022,93.9
A,GE1,ED3_4,Y16-29,T,PC,NO,2006,94.7
A,GE1,ED3_4,Y16-29,T,PC,NO,2015,97.4
A,GE1,ED3_4,Y16-29,T,PC,NO,2022,89.2
A,GE1,ED3_4,Y16-29,T,PC,PL,2006,78.3
A,GE1,ED3_4,Y16-29,T,PC,PL,2015,79.1
A,GE1,ED3_4,Y16-29,T,PC,PL,2022,74.2
A,GE1,ED3_4,Y16-29,T,PC,PT,2006,94.3
A,GE1,ED3_4,Y16-29,T,PC,PT,2015,93.5
A,GE1,ED3_4,Y16-29,T,PC,PT,2022,84.3
A,GE1,ED3_4,Y16-29,T,PC,RO,2015,56.9
A,GE1,ED3_4,Y16-29,T,PC,RO,2022,51
A,GE1,ED3_4,Y16-29,T,PC,RS,2015,68.8
A,GE1,ED3_4,Y16-29,T,PC,RS,2022,71.2
A,GE1,ED3_4,Y16-29,T,PC,SE,2006,95.7
A,GE1,ED3_4,Y16-29,T,PC,SE,2015,96.9
A,GE1,ED3_4,Y16-29,T,PC,SE,2022,81.2
A,GE1,ED3_4,Y16-29,T,PC,SI,2006,86.2
A,GE1,ED3_4,Y16-29,T,PC,SI,2015,87.8
A,GE1,ED3_4,Y16-29,T,PC,SI,2022,77.7
A,GE1,ED3_4,Y16-29,T,PC,SK,2006,89.2
A,GE1,ED3_4,Y16-29,T,PC,SK,2015,85.6
A,GE1,ED3_4,Y16-29,T,PC,SK,2022,66.5
A,GE1,ED3_4,Y16-29,T,PC,TR,2022,43.8
A,GE1,ED3_4,Y16-29,T,PC,UK,2006,89.9
A,GE1,ED3_4,Y16-29,T,PC,UK,2015,89
A,GE1,ED3_4,Y16-44,F,PC,AL,2022,41.4
A,GE1,ED3_4,Y16-44,F,PC,AT,2015,88.5
A,GE1,ED3_4,Y16-44,F,PC,AT,2022,73.1
A,GE1,ED3_4,Y16-44,F,PC,BE,2015,78.3
A,GE1,ED3_4,Y16-44,F,PC,BE,2022,69.2
A,GE1,ED3_4,Y16-44,F,PC,BG,2015,43.7
A,GE1,ED3_4,Y16-44,F,PC,BG,2022,31.8
A,GE1,ED3_4,Y16-44,F,PC,CH,2015,93.5
A,GE1,ED3_4,Y16-44,F,PC,CH,2022,81.3
A,GE1,ED3_4,Y16-44,F,PC,CY,2015,62.2
A,GE1,ED3_4,Y16-44,F,PC,CY,2022,44
A,GE1,ED3_4,Y16-44,F,PC,CZ,2015,84.9
A,GE1,ED3_4,Y16-44,F,PC,CZ,2022,72.9
A,GE1,ED3_4,Y16-44,F,PC,DE,2015,86.3
A,GE1,ED3_4,Y16-44,F,PC,DE,2022,NA
A,GE1,ED3_4,Y16-44,F,PC,DK,2015,95
A,GE1,ED3_4,Y16-44,F,PC,DK,2022,87.2
A,GE1,ED3_4,Y16-44,F,PC,EE,2015,90.9
A,GE1,ED3_4,Y16-44,F,PC,EE,2022,80.5
A,GE1,ED3_4,Y16-44,F,PC,EL,2015,68.4
A,GE1,ED3_4,Y16-44,F,PC,EL,2022,56
A,GE1,ED3_4,Y16-44,F,PC,ES,2015,80.2
A,GE1,ED3_4,Y16-44,F,PC,ES,2022,77.1
A,GE1,ED3_4,Y16-44,F,PC,EU27_2020,2015,77.6
A,GE1,ED3_4,Y16-44,F,PC,FI,2015,93
A,GE1,ED3_4,Y16-44,F,PC,FI,2022,82
A,GE1,ED3_4,Y16-44,F,PC,FR,2015,89.7
A,GE1,ED3_4,Y16-44,F,PC,FR,2022,69.6
A,GE1,ED3_4,Y16-44,F,PC,HR,2015,59.9
A,GE1,ED3_4,Y16-44,F,PC,HR,2022,54.1
A,GE1,ED3_4,Y16-44,F,PC,HU,2015,66.2
A,GE1,ED3_4,Y16-44,F,PC,HU,2022,54.4
A,GE1,ED3_4,Y16-44,F,PC,IE,2015,80.6
A,GE1,ED3_4,Y16-44,F,PC,IE,2022,78.9
A,GE1,ED3_4,Y16-44,F,PC,IS,2015,98.6
A,GE1,ED3_4,Y16-44,F,PC,IT,2015,69.8
A,GE1,ED3_4,Y16-44,F,PC,IT,2022,54.7
A,GE1,ED3_4,Y16-44,F,PC,LT,2015,76
A,GE1,ED3_4,Y16-44,F,PC,LT,2022,63.7
A,GE1,ED3_4,Y16-44,F,PC,LU,2015,89.4
A,GE1,ED3_4,Y16-44,F,PC,LU,2022,84.4
A,GE1,ED3_4,Y16-44,F,PC,LV,2015,81.4
A,GE1,ED3_4,Y16-44,F,PC,LV,2022,48.3
A,GE1,ED3_4,Y16-44,F,PC,ME,2015,44.6
A,GE1,ED3_4,Y16-44,F,PC,ME,2022,37.3
A,GE1,ED3_4,Y16-44,F,PC,MK,2015,40.2
A,GE1,ED3_4,Y16-44,F,PC,MT,2015,76.2
A,GE1,ED3_4,Y16-44,F,PC,MT,2022,59.8
A,GE1,ED3_4,Y16-44,F,PC,NL,2015,94.4
A,GE1,ED3_4,Y16-44,F,PC,NL,2022,85.8
A,GE1,ED3_4,Y16-44,F,PC,NO,2015,96.9
A,GE1,ED3_4,Y16-44,F,PC,NO,2022,86.3
A,GE1,ED3_4,Y16-44,F,PC,PL,2015,64.8
A,GE1,ED3_4,Y16-44,F,PC,PL,2022,65
A,GE1,ED3_4,Y16-44,F,PC,PT,2015,87.7
A,GE1,ED3_4,Y16-44,F,PC,PT,2022,76.1
A,GE1,ED3_4,Y16-44,F,PC,RO,2015,39.9
A,GE1,ED3_4,Y16-44,F,PC,RO,2022,36
A,GE1,ED3_4,Y16-44,F,PC,RS,2015,50.2
A,GE1,ED3_4,Y16-44,F,PC,RS,2022,51.2
A,GE1,ED3_4,Y16-44,F,PC,SE,2015,93
A,GE1,ED3_4,Y16-44,F,PC,SE,2022,75.6
A,GE1,ED3_4,Y16-44,F,PC,SI,2015,83.5
A,GE1,ED3_4,Y16-44,F,PC,SI,2022,72.9
A,GE1,ED3_4,Y16-44,F,PC,SK,2015,73.7
A,GE1,ED3_4,Y16-44,F,PC,SK,2022,51.5
A,GE1,ED3_4,Y16-44,F,PC,TR,2022,35.9
A,GE1,ED3_4,Y16-44,F,PC,UK,2015,84.1
A,GE1,ED3_4,Y16-44,M,PC,AL,2022,46.7
A,GE1,ED3_4,Y16-44,M,PC,AT,2015,87.1
A,GE1,ED3_4,Y16-44,M,PC,AT,2022,70.9
A,GE1,ED3_4,Y16-44,M,PC,BE,2015,82.7
A,GE1,ED3_4,Y16-44,M,PC,BE,2022,74.5
A,GE1,ED3_4,Y16-44,M,PC,BG,2015,54.7
A,GE1,ED3_4,Y16-44,M,PC,BG,2022,32.4
A,GE1,ED3_4,Y16-44,M,PC,CH,2015,94.2
A,GE1,ED3_4,Y16-44,M,PC,CH,2022,85.8
A,GE1,ED3_4,Y16-44,M,PC,CY,2015,70.6
A,GE1,ED3_4,Y16-44,M,PC,CY,2022,61.9
A,GE1,ED3_4,Y16-44,M,PC,CZ,2015,88.1
A,GE1,ED3_4,Y16-44,M,PC,CZ,2022,69
A,GE1,ED3_4,Y16-44,M,PC,DE,2015,86.9
A,GE1,ED3_4,Y16-44,M,PC,DE,2022,NA
A,GE1,ED3_4,Y16-44,M,PC,DK,2015,95.6
A,GE1,ED3_4,Y16-44,M,PC,DK,2022,85.1
A,GE1,ED3_4,Y16-44,M,PC,EE,2015,87.6
A,GE1,ED3_4,Y16-44,M,PC,EE,2022,76.8
A,GE1,ED3_4,Y16-44,M,PC,EL,2015,73.2
A,GE1,ED3_4,Y16-44,M,PC,EL,2022,59.5
A,GE1,ED3_4,Y16-44,M,PC,ES,2015,80.8
A,GE1,ED3_4,Y16-44,M,PC,ES,2022,81
A,GE1,ED3_4,Y16-44,M,PC,EU27_2020,2015,80.2
A,GE1,ED3_4,Y16-44,M,PC,FI,2015,94.4
A,GE1,ED3_4,Y16-44,M,PC,FI,2022,78.9
A,GE1,ED3_4,Y16-44,M,PC,FR,2015,89.7
A,GE1,ED3_4,Y16-44,M,PC,FR,2022,69.8
A,GE1,ED3_4,Y16-44,M,PC,HR,2015,66
A,GE1,ED3_4,Y16-44,M,PC,HR,2022,62.9
A,GE1,ED3_4,Y16-44,M,PC,HU,2015,71.1
A,GE1,ED3_4,Y16-44,M,PC,HU,2022,55.3
A,GE1,ED3_4,Y16-44,M,PC,IE,2015,81.7
A,GE1,ED3_4,Y16-44,M,PC,IE,2022,83.8
A,GE1,ED3_4,Y16-44,M,PC,IS,2015,96
A,GE1,ED3_4,Y16-44,M,PC,IT,2015,72.9
A,GE1,ED3_4,Y16-44,M,PC,IT,2022,62.1
A,GE1,ED3_4,Y16-44,M,PC,LT,2015,81.6
A,GE1,ED3_4,Y16-44,M,PC,LT,2022,60.6
A,GE1,ED3_4,Y16-44,M,PC,LU,2015,92.9
A,GE1,ED3_4,Y16-44,M,PC,LU,2022,85.7
A,GE1,ED3_4,Y16-44,M,PC,LV,2015,83.1
A,GE1,ED3_4,Y16-44,M,PC,LV,2022,54.4
A,GE1,ED3_4,Y16-44,M,PC,ME,2015,62.1
A,GE1,ED3_4,Y16-44,M,PC,ME,2022,44.7
A,GE1,ED3_4,Y16-44,M,PC,MK,2015,57.9
A,GE1,ED3_4,Y16-44,M,PC,MT,2015,80.1
A,GE1,ED3_4,Y16-44,M,PC,MT,2022,62.4
A,GE1,ED3_4,Y16-44,M,PC,NL,2015,96
A,GE1,ED3_4,Y16-44,M,PC,NL,2022,88.2
A,GE1,ED3_4,Y16-44,M,PC,NO,2015,96.8
A,GE1,ED3_4,Y16-44,M,PC,NO,2022,86.7
A,GE1,ED3_4,Y16-44,M,PC,PL,2015,71.7
A,GE1,ED3_4,Y16-44,M,PC,PL,2022,66.1
A,GE1,ED3_4,Y16-44,M,PC,PT,2015,91.6
A,GE1,ED3_4,Y16-44,M,PC,PT,2022,81.7
A,GE1,ED3_4,Y16-44,M,PC,RO,2015,47.1
A,GE1,ED3_4,Y16-44,M,PC,RO,2022,38.9
A,GE1,ED3_4,Y16-44,M,PC,RS,2015,62.2
A,GE1,ED3_4,Y16-44,M,PC,RS,2022,56.8
A,GE1,ED3_4,Y16-44,M,PC,SE,2015,96.3
A,GE1,ED3_4,Y16-44,M,PC,SE,2022,78.7
A,GE1,ED3_4,Y16-44,M,PC,SI,2015,82.1
A,GE1,ED3_4,Y16-44,M,PC,SI,2022,72.1
A,GE1,ED3_4,Y16-44,M,PC,SK,2015,81.2
A,GE1,ED3_4,Y16-44,M,PC,SK,2022,59.8
A,GE1,ED3_4,Y16-44,M,PC,TR,2022,36.9
A,GE1,ED3_4,Y16-44,M,PC,UK,2015,86.7
A,GE1,ED3_4,Y16-44,T,PC,AL,2022,44.4
A,GE1,ED3_4,Y16-44,T,PC,AT,2015,87.8
A,GE1,ED3_4,Y16-44,T,PC,AT,2022,71.9
A,GE1,ED3_4,Y16-44,T,PC,BE,2015,80.7
A,GE1,ED3_4,Y16-44,T,PC,BE,2022,72.2
A,GE1,ED3_4,Y16-44,T,PC,BG,2015,49.9
A,GE1,ED3_4,Y16-44,T,PC,BG,2022,32.1
A,GE1,ED3_4,Y16-44,T,PC,CH,2015,93.9
A,GE1,ED3_4,Y16-44,T,PC,CH,2022,83.5
A,GE1,ED3_4,Y16-44,T,PC,CY,2015,66.7
A,GE1,ED3_4,Y16-44,T,PC,CY,2022,54.5
A,GE1,ED3_4,Y16-44,T,PC,CZ,2015,86.6
A,GE1,ED3_4,Y16-44,T,PC,CZ,2022,70.7
A,GE1,ED3_4,Y16-44,T,PC,DE,2015,86.6
A,GE1,ED3_4,Y16-44,T,PC,DE,2022,NA
A,GE1,ED3_4,Y16-44,T,PC,DK,2015,95.3
A,GE1,ED3_4,Y16-44,T,PC,DK,2022,86
A,GE1,ED3_4,Y16-44,T,PC,EE,2015,89
A,GE1,ED3_4,Y16-44,T,PC,EE,2022,78.3
A,GE1,ED3_4,Y16-44,T,PC,EL,2015,70.9
A,GE1,ED3_4,Y16-44,T,PC,EL,2022,57.9
A,GE1,ED3_4,Y16-44,T,PC,ES,2015,80.5
A,GE1,ED3_4,Y16-44,T,PC,ES,2022,79.1
A,GE1,ED3_4,Y16-44,T,PC,EU27_2020,2015,78.9
A,GE1,ED3_4,Y16-44,T,PC,FI,2015,93.8
A,GE1,ED3_4,Y16-44,T,PC,FI,2022,80.2
A,GE1,ED3_4,Y16-44,T,PC,FR,2015,89.7
A,GE1,ED3_4,Y16-44,T,PC,FR,2022,69.7
A,GE1,ED3_4,Y16-44,T,PC,HR,2015,63.3
A,GE1,ED3_4,Y16-44,T,PC,HR,2022,58.9
A,GE1,ED3_4,Y16-44,T,PC,HU,2015,68.8
A,GE1,ED3_4,Y16-44,T,PC,HU,2022,54.9
A,GE1,ED3_4,Y16-44,T,PC,IE,2015,81.1
A,GE1,ED3_4,Y16-44,T,PC,IE,2022,81.6
A,GE1,ED3_4,Y16-44,T,PC,IS,2015,97.1
A,GE1,ED3_4,Y16-44,T,PC,IT,2015,71.4
A,GE1,ED3_4,Y16-44,T,PC,IT,2022,58.6
A,GE1,ED3_4,Y16-44,T,PC,LT,2015,78.9
A,GE1,ED3_4,Y16-44,T,PC,LT,2022,61.9
A,GE1,ED3_4,Y16-44,T,PC,LU,2015,91.2
A,GE1,ED3_4,Y16-44,T,PC,LU,2022,85.1
A,GE1,ED3_4,Y16-44,T,PC,LV,2015,82.3
A,GE1,ED3_4,Y16-44,T,PC,LV,2022,51.9
A,GE1,ED3_4,Y16-44,T,PC,ME,2015,53.9
A,GE1,ED3_4,Y16-44,T,PC,ME,2022,41.2
A,GE1,ED3_4,Y16-44,T,PC,MK,2015,50.2
A,GE1,ED3_4,Y16-44,T,PC,MT,2015,78.2
A,GE1,ED3_4,Y16-44,T,PC,MT,2022,61.2
A,GE1,ED3_4,Y16-44,T,PC,NL,2015,95.2
A,GE1,ED3_4,Y16-44,T,PC,NL,2022,87
A,GE1,ED3_4,Y16-44,T,PC,NO,2015,96.8
A,GE1,ED3_4,Y16-44,T,PC,NO,2022,86.5
A,GE1,ED3_4,Y16-44,T,PC,PL,2015,68.5
A,GE1,ED3_4,Y16-44,T,PC,PL,2022,65.6
A,GE1,ED3_4,Y16-44,T,PC,PT,2015,89.6
A,GE1,ED3_4,Y16-44,T,PC,PT,2022,79
A,GE1,ED3_4,Y16-44,T,PC,RO,2015,43.7
A,GE1,ED3_4,Y16-44,T,PC,RO,2022,37.5
A,GE1,ED3_4,Y16-44,T,PC,RS,2015,56.6
A,GE1,ED3_4,Y16-44,T,PC,RS,2022,54.3
A,GE1,ED3_4,Y16-44,T,PC,SE,2015,94.9
A,GE1,ED3_4,Y16-44,T,PC,SE,2022,77.3
A,GE1,ED3_4,Y16-44,T,PC,SI,2015,82.7
A,GE1,ED3_4,Y16-44,T,PC,SI,2022,72.4
A,GE1,ED3_4,Y16-44,T,PC,SK,2015,77.9
A,GE1,ED3_4,Y16-44,T,PC,SK,2022,56.3
A,GE1,ED3_4,Y16-44,T,PC,TR,2022,36.4
A,GE1,ED3_4,Y16-44,T,PC,UK,2015,85.3
A,GE1,ED3_4,Y16-64,F,PC,AL,2022,33.2
A,GE1,ED3_4,Y16-64,F,PC,AT,2015,84.8
A,GE1,ED3_4,Y16-64,F,PC,AT,2022,62.8
A,GE1,ED3_4,Y16-64,F,PC,BE,2015,73.2
A,GE1,ED3_4,Y16-64,F,PC,BE,2022,61.2
A,GE1,ED3_4,Y16-64,F,PC,BG,2015,30.5
A,GE1,ED3_4,Y16-64,F,PC,BG,2022,22.2
A,GE1,ED3_4,Y16-64,F,PC,CH,2015,92
A,GE1,ED3_4,Y16-64,F,PC,CH,2022,77
A,GE1,ED3_4,Y16-64,F,PC,CY,2015,53.2
A,GE1,ED3_4,Y16-64,F,PC,CY,2022,34.8
A,GE1,ED3_4,Y16-64,F,PC,CZ,2015,79.3
A,GE1,ED3_4,Y16-64,F,PC,CZ,2022,69.3
A,GE1,ED3_4,Y16-64,F,PC,DE,2015,79.8
A,GE1,ED3_4,Y16-64,F,PC,DE,2022,NA
A,GE1,ED3_4,Y16-64,F,PC,DK,2015,91.7
A,GE1,ED3_4,Y16-64,F,PC,DK,2022,83.3
A,GE1,ED3_4,Y16-64,F,PC,EE,2015,80.9
A,GE1,ED3_4,Y16-64,F,PC,EE,2022,69.9
A,GE1,ED3_4,Y16-64,F,PC,EL,2015,62.5
A,GE1,ED3_4,Y16-64,F,PC,EL,2022,47.2
A,GE1,ED3_4,Y16-64,F,PC,ES,2015,75.7
A,GE1,ED3_4,Y16-64,F,PC,ES,2022,70.7
A,GE1,ED3_4,Y16-64,F,PC,EU27_2020,2015,71.9
A,GE1,ED3_4,Y16-64,F,PC,FI,2015,89.1
A,GE1,ED3_4,Y16-64,F,PC,FI,2022,77.7
A,GE1,ED3_4,Y16-64,F,PC,FR,2015,86.8
A,GE1,ED3_4,Y16-64,F,PC,FR,2022,62.8
A,GE1,ED3_4,Y16-64,F,PC,HR,2015,48.9
A,GE1,ED3_4,Y16-64,F,PC,HR,2022,40.5
A,GE1,ED3_4,Y16-64,F,PC,HU,2015,56.6
A,GE1,ED3_4,Y16-64,F,PC,HU,2022,43.2
A,GE1,ED3_4,Y16-64,F,PC,IE,2015,80.3
A,GE1,ED3_4,Y16-64,F,PC,IE,2022,71.6
A,GE1,ED3_4,Y16-64,F,PC,IS,2015,97.4
A,GE1,ED3_4,Y16-64,F,PC,IT,2015,65.1
A,GE1,ED3_4,Y16-64,F,PC,IT,2022,49
A,GE1,ED3_4,Y16-64,F,PC,LT,2015,67.3
A,GE1,ED3_4,Y16-64,F,PC,LT,2022,47.6
A,GE1,ED3_4,Y16-64,F,PC,LU,2015,87.9
A,GE1,ED3_4,Y16-64,F,PC,LU,2022,81.3
A,GE1,ED3_4,Y16-64,F,PC,LV,2015,71.5
A,GE1,ED3_4,Y16-64,F,PC,LV,2022,39.2
A,GE1,ED3_4,Y16-64,F,PC,ME,2015,34.5
A,GE1,ED3_4,Y16-64,F,PC,ME,2022,27.8
A,GE1,ED3_4,Y16-64,F,PC,MK,2015,32.5
